ssThresh,CWND,segmentSize,bytesInFlightSum,bytesInFlightAvg,segmentsAckedSum,segmentsAckedAvg,avgRTT,minRTT,avgInterTx,avdInterRx,Throughput
4294967296.0,507.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,505.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,512.0,340.0,340.0,340.0,1.0,1.0,280247.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,505.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,512.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,509.0,340.0,340.0,340.0,1.0,1.0,280247.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,512.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,509.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,516.0,340.0,340.0,340.0,1.0,1.0,280466.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,509.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,516.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,513.0,340.0,340.0,340.0,1.0,1.0,280466.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,516.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,513.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,522.0,340.0,340.0,340.0,1.0,1.0,280783.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,513.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,522.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,518.0,340.0,340.0,340.0,1.0,1.0,280783.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,522.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,518.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,525.0,340.0,340.0,340.0,1.0,1.0,280935.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,518.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,525.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,523.0,340.0,340.0,340.0,1.0,1.0,280935.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,525.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,523.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,528.0,340.0,340.0,340.0,1.0,1.0,281068.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,523.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,528.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,527.0,340.0,340.0,340.0,1.0,1.0,281068.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,534.0,340.0,340.0,340.0,1.0,1.0,281185.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,527.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,534.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,533.0,340.0,340.0,340.0,1.0,1.0,281185.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,534.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,533.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,539.0,340.0,340.0,340.0,1.0,1.0,281286.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,533.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,539.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,539.0,340.0,340.0,340.0,1.0,1.0,281286.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,539.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,539.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,544.0,340.0,340.0,340.0,1.0,1.0,281376.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,539.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,544.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,543.0,340.0,340.0,340.0,1.0,1.0,281376.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,544.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
